claimset,tape,claim_id,valued,outcomes,n_cells,sign_change,mag_change,CHANGES_READING,src,line,text
C_VALUED,T_REALRAND,34,True,O_SHARPE;O_DD;O_OOSSH,9,True,False,True,research/LEADERBOARD.md,2240,| 2026-09-05 | 199 C168/u56@25bps S0 IS-Sharpe argmax (control) = 0.0@0.1 (n=4) | 16.0% | 0.86 | -25.1% | 0.91 / 0.83 | 0.32 (0.28/0.35) | KILL 4a / KILL 4b (H1|H2|OOS|DD) | 2026-09-05_the-screen-is-a-book-size-rule_cloud.py |
C_VALUED,T_REALRAND,35,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,2312,"top20-minus-eligible excess: SMALL 5.74%->1.76% annualised, U56 flat 3.66%->3.38%, ETF flat 1.11%->0.85% | IS window same ordering (0.843 vs 1.135 / 1.118) so not an OOS artefact;"
C_VALUED,T_REALRAND,40,True,O_SHARPE,3,False,True,True,research/LEADERBOARD.md,2494,"| 2026-09-06 | 228 what a cost rung is worth as a chooser (Sharpe lost by picking at 0 bps and paying 30) | **0.000 in 9 of 12 cells** | U56/K **0.155**, SMALL484/K **0.230**, B136/N 0.018 | cadence is the only dial where cost-blind choice is expensive | mechanism: re-rank iff 0-bps top-2 gap < the "
C_VALUED,T_REALRAND,41,True,O_SHARPE;O_OOSSH,6,False,False,False,research/LEADERBOARD.md,2495,"| 2026-09-06 | 228 rule 8: dial chosen on 2009-2016 at each rung, 2017-2026 read once (84 cells) | pick - do-nothing **+0.0177** mean OOS Sharpe, 59.5% wins (random -0.0306) | **all of it is the V dial (+0.1049, 85.7% wins) discovering 'switch the vol20 gate off'** | **excluding V: -0.0113 over 63 c"
C_VALUED,T_REALRAND,42,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,2496,"| 2026-09-06 | 228 do-nothing book (top-20 EW, no vol scaler, gross 1.00) at 10 bps, full / OOS | U56 16.9% / 1.09 / -24.0%, OOS 1.1683 (19.2%, -24.0%) | B136 17.4% / 0.96 / -26.2%, OOS 0.8937 | SMALL484 9.1% / 0.50 / -35.2%, OOS 0.5116 | RULES v1 6.5% / 0.66 / -13.8% (OOS 0.7471/0.5763/0.5540) | SP"
C_VALUED,T_REALRAND,43,True,O_SHARPE;O_TURN;O_OOSSH,9,False,False,False,research/LEADERBOARD.md,2503,"231 cells) | headline +0.0329 mean OOS Sharpe, 62.3% wins (random -0.0099) | **but at PROTOCOL's own 10 bps it is -0.0049 and wins 51.5% — a coin flip, 11th reproduction of ideas 132/141/151/160/189** | rung ladder: -0.0161 / -0.0075 / **-0.0049** / +0.0357 / +0.0482 / +0.0694 / +0.1055 at 0/5/10/15"
C_VALUED,T_REALRAND,44,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,2536,"| 2026-09-06 | 77 between/within decomposition of idea 73's +0.710 | between panels (N=7) **+0.857, exact perm p 0.0238** | within panels, pooled panel-demeaned +0.494 | IS argmax n = OOS argmax n in **2 of 7** panels;"
C_VALUED,T_REALRAND,45,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,2536,"OOS argmax is n=20 in **7 of 7** | **the +0.710 is the panel, not the n dial** | 2026-09-06_what-predicts-a-panel_B.py |"
C_VALUED,T_REALRAND,47,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,2541,"| 2026-09-06 | 240 the argmax is not a constant and not an edge — it tracks panel size | **Spearman(mean eligible count, OOS argmax n) = +0.926** on BOTH conventions (N=7, descriptive) | the 3 panels that stay at 20 are the 3 that cannot fill more (STK20 99.3% of weeks under-filled at n=20, ETF24 47"
C_VALUED,T_REALRAND,48,True,O_DD,3,True,False,True,research/LEADERBOARD.md,2543,| 2026-09-06 | 240 de-grossing control — the same width dial with gross held at 0.75 (NORM) | pooled WIDEST60-WIDEST20 halves **+0.0609 (4/7) -> +0.0335 (3/7)** | U56 n=30 vs n=20 REVERSES: 1.102 vs 1.092 (FIXED) -> 1.055 vs 1.068 (NORM) | BSTK100/n=60 MaxDD -17.1% at gross 0.697 -> **-26.4% at gros
C_VALUED,T_REALRAND,49,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,2546,"| 2026-09-06 | 242 idea 240's Spearman(mean eligible count, OOS argmax n) re-read on the record instead of its own 7 cells | **+0.132 (N=175)** vs idea 240's **+0.926 (N=7)** | idea 240's 7 cells were ONE sweep with a shared grid;"
C_VALUED,T_REALRAND,50,True,O_TURN,3,False,False,False,research/LEADERBOARD.md,2551,"| 2026-09-06 | 76 L and turnover are the SAME dial — the 'shadow' framing is a re-parameterisation | **Spearman(L, annual turnover) = -0.989 (N=52)**;"
C_VALUED,T_REALRAND,52,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,2599,"broad136 n=136 EWall 10.7% / 1.025 / -17.7% h 1.14/0.92 OOS 1.019) — but all are known record objects (EWall, ideas 38/49/232), so **no KEEP is claimed** | KILL (no new book) | 2026-09-06_every-published-reach-is-a-ladder-edge_C.py |"
C_VALUED,T_REALRAND,54,True,O_SHARPE,3,False,True,True,research/LEADERBOARD.md,2614,"| 2026-09-06 | 72 Q4 — idea 65's cadence-insensitivity bar, SWING = max-min Sharpe over {D,W,M} in each (panel, book, conv, cost) cell | mean SWING **`ew-band3` 0.0363** (worst cell 0.0623) < `EWall` 0.1926 (worst 0.4112) < `frac085` 0.2384 < `top20` 0.3436 < v1 0.7139 — idea 3's ordering reproduces"
C_VALUED,T_REALRAND,58,True,O_SHARPE;O_OOSSH,6,False,False,False,research/LEADERBOARD.md,2887,"| 2026-09-06 | 276 breadth adds nothing beyond q — 132 mix book cells | n/a | Spearman(breadth, OOS Sharpe) **+0.7475** (n=10) / **+0.8340** (n=20) | vs Spearman(q, OOS Sharpe) **-0.7827** / **-0.8737**, with Spearman(q,breadth) -0.9759 | n/a | n/a | breadth is a strictly NOISIER proxy for the cap m"
C_VALUED,T_REALRAND,60,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,2890,n=20 **0.998** | IS argmax q=**0.0** at both n | do-nothing anchor (mean over q) 0.653 / 0.688 — edge **+0.246 / +0.310** | regret vs best OOS q **0.000 / -0.002** | SPY OOS 0.882;
C_VALUED,T_REALRAND,66,True,O_CAGR,3,True,True,True,research/LEADERBOARD.md,3149,"Gross-return-by-n order flips 20>10>5>3 (corrected, and TRUNC 0.0983 at n=20) to 5>3>20>10 (calendar)."
C_VALUED,T_REALRAND,68,True,O_DD;O_CAGR,6,True,True,True,research/LEADERBOARD.md,3223,"| 2026-09-07 | 367 CORRECTION to idea 372's correction: the closed form is NOT a universal upper bound | n/a | n/a | n/a | n/a | idea 372: realised ladder 1.47-1.52, **never** above the closed form (0/114) | On 14 (panel, n, rung) cells with control CAGR >= 5%/yr the shrink (realised median / closed"
C_VALUED,T_REALRAND,69,True,O_DD;O_CAGR;O_TURN;O_OOSSH;O_CSTAR,13,True,False,True,research/LEADERBOARD.md,3226,"| 2026-09-07 | 352 the exact cost breakeven c* for all 24 zero-bps 4b passes (0.5 bp ladder to 100 bps) | 10.91%-16.07% @0 bps | 0.979-1.178 @0 bps | -13.0% to -20.0% | see .cstar.csv | 4b bars H1>0.957 H2>0.834 OOS>0.882 DD<=20.23% CAGR>=10.66% | **c* vs annual turnover: spearman -0.826, pearson -0"
C_VALUED,T_REALRAND,71,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,3241,"| 2026-09-07 | 355 is n=40 an argmax or a plateau edge? full grid n in {5,10,20,40,80,ALL} x g in {0.50,0.75,1.00} x 2 panels (36 cells, all reported) | n/a | n/a | n/a | n/a | RULES v2 OOS 1.2851 (U56) / 1.1185 (B136);"
C_VALUED,T_REALRAND,72,True,O_DD;O_OOSSH,6,True,False,True,research/LEADERBOARD.md,3242,The chooser picks g=1.00 on BOTH panels and both picks FAIL 4b on the DD cap.** Regret **-0.1479 / -0.1282** vs the OOS argmax (n=80 both panels).
C_VALUED,T_REALRAND,73,True,O_TURN,3,False,False,False,research/LEADERBOARD.md,3295,"| 2026-09-07 | 377 REPLICATION: turnover is a stable ex-ante column on a menu it has never seen | n/a | n/a | n/a | n/a | idea 356's +0.994 on its own menu | spearman(T_IS, T_OOS) = **+0.997 pooled** (U56 0.997 / B136 0.998 / B80held 0.998 / SMALL439 0.998), n=252."
C_VALUED,T_REALRAND,74,True,O_TURN;O_CSTAR,4,True,False,True,research/LEADERBOARD.md,3355,"bars linear in cost to 0.7%) | n/a | n/a | n/a | n/a | n/a | **Cost tolerance WITHIN a panel, bar slack ACROSS panels.** Published column (n=8): slack +72% / sens **+196%** / -2cov -168%, **spearman(c*, turnover) -0.976**, log-log slope -1.21 (R2 0.90);"
C_VALUED,T_REALRAND,75,True,O_TURN;O_CSTAR,4,True,False,True,research/LEADERBOARD.md,3355,"U56 alone (n=7) **-1.000**, slope -1.11 (R2 0.94) — c* ~ K/turnover."
C_VALUED,T_REALRAND,77,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,3367,"RULES v1 OOS 0.470 | mean spearman(IS rate, OOS rate) by rung n=3/5/10/20/40/56/136: **+0.002 / -0.321 / +0.105 / -0.529 / +0.573 / +0.442 / +0.752** on 4-10 vs 11-13 priceable pairs."
C_VALUED,T_REALRAND,78,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,3370,"| 2026-09-07 | 124 book-size floor for any quoted price — idea 122's 3-axis sign test on a TOPn ladder (n in {3,5,10,20,40,ALL} x tau in {0.80,0.90,0.95,1.00}, q FIXED at 0.10, 2 universes x 2 rungs, all 224 rows reported) | n/a | n/a | n/a | n/a | SPY 0.889 (0.957/0.834), OOS 0.882 | **KILL — there"
C_VALUED,T_REALRAND,87,True,O_DD,3,True,False,True,research/LEADERBOARD.md,3439,"| 2026-09-07 | 390 idea 387's standing U56 candidate re-priced on the widened ladder (U56, MAB b=0.12, n=20, g=0.75, W, @10 bps) | 13.89% | 1.13 | -18.7% | 1.08 / 1.18 | RULES v2 U56 1.206 (1.226/1.191), MaxDD -12.05%;"
C_VALUED,T_REALRAND,89,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,3644,"vs do-nothing (n=20,g=0.75) OOS 15.76% / 1.120 / -21.37% | **4a 0/25, 4b 8/25** (all at g <= 0.75 — the gross ladder's passes, per idea 206 A) | **one pick, one selector, one pool: sel_dOOS = +0.2874 / +0.0495 / -0.1156 purely with the comparand, while lift = +0.0397 in all three rows** | the case f"
C_VALUED,T_REALRAND,91,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,3656,"4b full 7/7/4 and OOS 8/7/5 at 0/10/25 bps | picks 4a 3/108, 4b full 12/12/8, OOS 12/8/8 | **BOTH PATHS 0/0/0 on arms AND picks at every rung** | the 6 arms clearing 4b full+OOS at 10 bps restate the record's standing gross/width ladder passes (u56 g=1.000, n=20, n=40, gate=vol60;"
C_VALUED,T_REALRAND,92,True,O_SHARPE,3,False,True,True,research/LEADERBOARD.md,3729,"| 2026-09-08 | 431 Q2 IDEA 241's MINIMUM-MARGIN ABSTENTION RULE (tuned param 2, ALL 7 grid points) | n/a | n/a | n/a | n/a | raw argmax -0.0512 vs do-nothing | **DEGENERATE ON DIAL POOLS — no operating range.** Top-2 IS-Sharpe gap: median 0.0242, max 0.0786, **83.3% < 0.05 and 100% < 0.15**, so m>=0"
C_VALUED,T_REALRAND,93,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,3786,"| 2026-09-08 | 224 Q4 the fit — OLS of log sd(d) on share, log n_books, `distinct` (pick count) and all three, n = 560, every model reported and none selected | n/a | n/a | n/a | n/a | share alone R² 0.550 | **THE COLUMN IS NOT THE SHARE: `distinct` alone gets R² 0.637 and ABSORBS share** — with dis"
C_VALUED,T_REALRAND,94,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,3873,"PROVENANCE: idea 2's 2026-09-04 KEEP-4b incumbent `OFF EQW n=20` falls out of this grid at the LIVE cap 0.60 (**12.66% / 1.0921 / -18.31%, H 1.0883 / 1.1015** vs published 12.7% / 1.09 / -18.3% / 1.09 / 1.10) and idea 228's `U56 n=20 max_vol=off` reproduces to four decimals (**14.27% / 1.1469 / -19."
C_VALUED,T_REALRAND,95,True,O_SHARPE;O_CAGR;O_OOSSH,9,True,True,True,research/LEADERBOARD.md,3876,"| 2026-09-08 | 450 WHAT SURVIVES — the DIRECTION does, the LOCATION does not | argmax at the OFF corner (no vol gate) in **77.8% of cells on COMP and 75.0% on V1KEY** | cost of importing the other key's argmax: onto V1KEY mean **+0.0014 / +0.0000 / +0.0271** Sharpe / CAGR / OOS | onto COMP **+0.0252"
C_VALUED,T_REALRAND,97,True,O_DD,3,True,False,True,research/LEADERBOARD.md,3901,"where m is a pure rescale so does realised gross | **MONO (ctl/gate/stop): d_hi >= 0 in 55 of 55, min 0.0000** — a published ceiling is a LOWER BOUND, never a point estimate | the ONE downward mover is `u56\|TOP20\|10.0\|ddctl-8/.5/high` (m_hi 1.20 -> 1.23, g_hi 0.6557 -> **0.6497**): on a `dd` arm "
C_VALUED,T_REALRAND,98,True,O_SHARPE;O_OOSSH,6,False,False,False,research/LEADERBOARD.md,3908,"| 2026-09-08 | 241 the-013-margin-rule — does a minimum-margin ABSTENTION (fall back to the incumbent when the top-2 IS gap < tau) beat the raw IS argmax OOS? CENSUS: 1,909 committed csv scanned -> 92 ADMITTED, 11,530 (file x cell x metric) rows, 5,057 cells, **4,925 Sharpe cells over 89 files** | i"
C_VALUED,T_REALRAND,100,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,3927,"| 2026-09-08 | 239 the excess is a WIDTH function, not a skill function: mean OOS excess vs EW_ALL @10bps by n | **n=5 −0.289, n=10 −0.220, n=20 −0.161, n=40 −0.131** (91.3% of cells negative at every width) | monotone in n across all 23 panels — the ranked book converges UP to its own control as it"
C_VALUED,T_REALRAND,101,True,O_SHARPE;O_DD;O_OOSSH,9,True,False,True,research/LEADERBOARD.md,3938,"lane B finds the control wins Pearson 15/24 and Spearman 6/24 with every \|dr\| <= 0.059, and over 2,000 random 7-panel subsamples (idea 77's own n) the control's win rate is 0.249-0.721, **mean 0.496 — a coin flip** | **NEW in lane B and complementary:** excess is a WIDTH function (mean OOS excess "
C_VALUED,T_REALRAND,102,True,O_DD,3,True,False,True,research/LEADERBOARD.md,3958,"The single 4b-clearing ranked point idea 459 found this morning (u56 TOP40 g=1.00) IS a gross-ladder point: realised gross 0.864, and closing the channel puts its MaxDD outside SPY's bar and deletes the pass.** | 2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.py |"
C_VALUED,T_REALRAND,105,True,O_OOSSH,3,False,False,False,research/LEADERBOARD.md,3966,"this run's menu is the n-ladder only, so a ranked arm can be ""selectable"" here that idea 460's control-inclusive menu would never pick — reported as the menu artefact it is | @10bps: U56 FIXED n=20 OOS **1.1680 / 14.36% / -18.31%**, B136 FIXED n=10 OOS 0.7831 / 12.75% / -21.44%, SMALL439 FIXED n=180"
C_VALUED,T_REALRAND,108,True,O_SHARPE;O_OOSSH,6,False,False,False,research/LEADERBOARD.md,3980,"By-product: `load_universe(small=True)` joins SPY as a BENCHMARK, but lane C's committed small-panel ladder ranks and HOLDS it — excluding it moves Sharpe by at most 0.0093 and OOS Sharpe by 0.0134 (both at n=20), so lane C's conclusions are unaffected;"
C_VALUED,T_REALRAND,114,True,O_SHARPE;O_OOSSH,6,False,False,False,research/LEADERBOARD.md,4120,"arm chosen on IS 2009-2016 Sharpe @10bps, 2017-2026 read once, IS class re-computed OOS | OOS argmax arms: U56/TOP20 dd12-recover 11.81% vs control 16.62%, SPY 15.38%;"
C_VALUED,T_REALRAND,115,True,O_DD;O_CAGR,6,True,True,True,research/LEADERBOARD.md,4215,"| 2026-09-09 | 285 IS THE 4b FOOTPRINT MONOTONE IN CAP MIX? joint 4b pass rate per q, 4 arms x 21 rungs, all 84 points published | median CAGR falls 11.4% -> 1.5% (top20) across the ladder | joint 4b pass rate top20 **0.70 at q=0 -> 0.00 at q=1**, EWall 0.35 -> 0.00, top30 0.50 -> 0.00, top10 0.10 -"
C_VALUED,T_REALRAND,117,True,O_CAGR;O_OOSSH,6,True,True,True,research/LEADERBOARD.md,4216,"| 2026-09-09 | 285 THE ADMISSIBILITY CURVE — first q whose pass rate drops below 50%, per 4b bar per arm (5 bars x 4 arms x 21 rungs) | n/a | n/a | n/a | n/a | the queue asks for 'the q at which each 4b bar first binds' | **THERE IS NO SINGLE ADMISSIBILITY CURVE: THE BINDING ORDER REVERSES ACROSS BO"
C_VALUED,T_REALRAND,119,True,O_DD;O_CAGR;O_OOSSH,9,True,True,True,research/LEADERBOARD.md,4220,"Spearman(q, slack) over 252 cells −0.84/−0.80/−0.86/−0.33/−0.91 (H1/H2/OOS/DD/CAGR) at n=20, −0.63..−0.78 at n=10;"
C_VALUED,T_REALRAND,120,True,O_DD;O_CAGR;O_OOSSH,9,True,True,True,research/LEADERBOARD.md,4221,"RULES v2 OOS same panels 1.0606 / 1.1334 | **THE CURVE REPLICATES EXCEPT ON THE DD LEG.** Spearman(IS curve, OOS curve) +0.89 H1, +0.91 H2, +0.82 CAGR, +0.76 joint — but **DD +0.157** (n=10: −0.038), because SPY's own MaxDD is −18.61% inside 2010–2016 and −33.72% inside 2017–2026, so 4b's cap is **1"
C_VALUED,T_REALRAND,121,True,O_DD,3,True,False,True,research/LEADERBOARD.md,4239,"| 2026-09-09 | 533 THE COLLINEARITY MEASURED — within-stratum corr of each characteristic with THE BOOK'S OWN realised vol (168-panel MIX ladder rebuilt, 4 chars x 3 books x 4 resolutions) | n/a (a slope, not a book) | n/a | n/a | n/a | idea 295: evol vs MaxDD within t -8.7..-6.0 | **THE QUEUE'S SUS"
