src,line,script,cite_route,script_exists,NARROW,PROX,WIDE,is28,panel,cell_N,cell_H,cell_G,cell_C,resolved,resolved_loose,sPANEL_state,sN_state,sH_state,sGROSS_state,sCAD_state,R_PROSE_stated,R_PROSE_scorable,R_PROSE_cell,R_SCRIPT_stated,R_SCRIPT_scorable,R_SCRIPT_cell,R_UNION_stated,R_UNION_scorable,R_UNION_cell,R_LOOSE_stated,R_LOOSE_scorable,R_LOOSE_cell,R_UNION_G_stated,R_UNION_G_scorable,R_UNION_G_cell,text
LEADERBOARD.md,129,2026-09-08_audit-every-published-key-for-the-adjustment-leak_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,PINNED,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,"**4a 0 of 219 at 0, 10 AND 25 bps. 4b 81/56/16 of 219"
LEADERBOARD.md,136,2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,OPEN,SILENT,False,False,,False,False,,False,False,,False,False,,False,False,,334 ANSWER: which instruments close a 4b CAGR-only near-miss? (8 CAGR-only parents x 8 instrument families x 122 points x 3 cost rungs)
LEADERBOARD.md,138,2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,OPEN,SILENT,False,False,,False,False,,False,False,,False,False,,False,False,,"334 CLOSING THE BAR IS NOT PASSING 4b — converts (full 4b pass) vs closes, 3 cost rungs"
LEADERBOARD.md,142,2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.py,LB_LASTCOL,True,False,False,True,False,U56,,,0.75,,True,True,OPEN,SILENT,SILENT,OPEN,SILENT,True,True,U56/N=20,False,False,,True,True,U56/N=20,True,True,U56/N=20,True,True,U56/N=20,"**4a 0/297 at 10 and 25 bps (6/297 @0). 4b 32/13/5 of 297 at 0/10/25 bps** — best cell U56 MARS20 g=0.75 freq=M (OOS 1.288), a re-measurement of idea 189's filed U56 CADENCE=M row (14.8%/1.2081/-19.6%/OOS 1.2866)"
LEADERBOARD.md,148,2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,SILENT,SILENT,False,False,,False,False,,False,False,,False,False,,False,False,,"[MAB] 378 both KEEP paths, 1224 grid points (3 panels x 8 books x 17 arms x 3 cost rungs)"
LEADERBOARD.md,148,2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.py,LB_LASTCOL,True,False,False,True,False,U56,,,,,False,True,OPEN,SILENT,SILENT,SILENT,SILENT,False,False,U56/N=20,False,False,,False,False,U56/N=20,True,True,U56/N=20,False,False,U56/N=20,"**4a 0/408 @0 bps, 1/408 @10, 1/408 @25 — and the single passer is NOT a new book**: U56 TOPALL + `band3-dg` correlates **0.9998** with live RULES v2 at max\|dw\| 0.0147 and holds 38.38 names against the live book's 38.44"
LEADERBOARD.md,148,2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.py,LB_LASTCOL,True,False,False,True,False,U56,,,,,False,True,OPEN,SILENT,SILENT,SILENT,SILENT,False,False,U56/N=20,False,False,,False,False,U56/N=20,True,True,U56/N=20,False,False,U56/N=20,"**4b 60/44/22 of 408 @0/10/25 bps**, every passer on U56 or B136 and every one a family the record already holds"
LEADERBOARD.md,155,2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C.py,LB_LASTCOL,True,False,False,True,False,U56,,,,,False,True,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,U56/N=20,False,False,,True,True,U56/N=20,True,True,U56/N=20,False,False,U56/N=20,"**4a 0/27 at 0, 10 and 25 bps. 4b 14/27 @0, 9/27 @10, 5/27 @25** — every passer on U56 or B136 and every one a filed object"
LEADERBOARD.md,165,2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.py,LB_LASTCOL,True,False,False,True,False,U56,,,,,False,True,OPEN,OPEN,SILENT,PINNED,PINNED,False,False,U56/N=20,False,False,,True,True,U56/N=20,True,True,U56/N=20,False,False,U56/N=20,"**4a 0/126 at 0, 10 and 25 bps** — nothing beats the live book. 4b 53/35/20 of 126 at 0/10/25 bps, every passer on U56 or B136 and reproducing a family the record already holds"
LEADERBOARD.md,167,2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,OPEN,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,"Clears 4b at 10 bps on **1.93x/yr turnover**, OOS 1.266 vs SPY 0.882 — but **fails 4a** (below RULES v2 in both halves) and a census run is the wrong place to price it"
LEADERBOARD.md,175,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,PINNED,SILENT,PINNED,OPEN,False,False,,False,False,,False,False,,False,False,,False,False,,"323 census of the record's standing 4b passes on a cost ladder (2 panels x 7 books x 9 cost rungs x 3 cadences = 378 cells, all reported)"
LEADERBOARD.md,175,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,PINNED,SILENT,PINNED,OPEN,False,False,,False,False,,False,False,,False,False,,False,False,,"**4b 80/378, 4a 0/378.** Pooled passes by rung 14/14/12/10/9/**6**/5/5/5 of 42 at 0/5/10/15/20/25/30/40/50 bps"
LEADERBOARD.md,176,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,LB_LASTCOL,True,False,False,True,False,U56,,,,,False,True,OPEN,PINNED,SILENT,PINNED,OPEN,False,False,U56/N=20,False,False,,False,False,U56/N=20,True,True,U56/N=20,False,False,U56/N=20,"**At 25 bps exactly ONE of 10 survives** — U56/BAND12 (idea 291's band b=0.12, 1.93x turnover/yr)"
LEADERBOARD.md,176,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,PINNED,SILENT,PINNED,OPEN,False,False,,False,False,,False,False,,False,False,,False,False,,The other nine break between **6.9 and 24.7 bps**
LEADERBOARD.md,178,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,PINNED,SILENT,PINNED,OPEN,False,False,,False,False,,False,False,,False,False,,False,False,,4b PASS at **every rung to 50 bps** (50 bps: 13.14%/1.156/-19.70%)
LEADERBOARD.md,178,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,LB_LASTCOL,True,True,True,True,False,,,,,,False,False,OPEN,PINNED,SILENT,PINNED,OPEN,False,False,,False,False,,False,False,,False,False,,False,False,,"Binding bar past 50 is the DD cap (margin 0.88 -> 0.53pp over the ladder, extrapolating ~125 bps)"
LEADERBOARD.md,180,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,LB_LASTCOL,True,False,False,True,False,U56,,,,M,True,True,OPEN,PINNED,SILENT,PINNED,OPEN,True,True,U56/CADENCE=M,False,False,,True,True,U56/CADENCE=M,True,True,U56/CADENCE=M,True,True,U56/CADENCE=M,"**On U56 yes, on B136 no.** Monthly clears 4b to 50 bps for N20/F085/NF20/BRCASH on U56 (predicted breakevens 71-81 bps"
LEADERBOARD.md,180,2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C.py,LB_LASTCOL,True,False,False,True,False,B136,,,,M,True,True,OPEN,PINNED,SILENT,PINNED,OPEN,True,True,B136/CADENCE=M,False,False,,True,True,B136/CADENCE=M,True,True,B136/CADENCE=M,True,True,B136/CADENCE=M,"turnover 9.6 -> 4.3x AND Sharpe 1.176 -> 1.239 at 0 bps), but on B136 **5 of 7 monthly cells fail `DD` at ZERO cost** (N20 -19.98% -> -26.07%)"
LEADERBOARD.md,184,2026-09-07_position-count-cost-and-liquidity_cloud.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,PINNED,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,45 the COST rung is what kills it (anchor lag=1)
LEADERBOARD.md,184,2026-09-07_position-count-cost-and-liquidity_cloud.py,LB_LASTCOL,True,False,False,True,False,U56,,1.0,,,False,False,OPEN,PINNED,SILENT,PINNED,PINNED,True,False,,False,False,,True,False,,True,False,,True,False,,"U56 PASS at 5 and 10 bps, **fails at 25 (bar: H1) and 50**"
LEADERBOARD.md,184,2026-09-07_position-count-cost-and-liquidity_cloud.py,LB_LASTCOL,True,False,False,True,False,B136,,2.0,,,False,False,OPEN,PINNED,SILENT,PINNED,PINNED,True,False,,False,False,,True,False,,True,False,,True,False,,"B136 PASS at 5 bps only, **fails at 10 (bar: H2)**"
LEADERBOARD.md,614,2026-09-04_broad-H2-binding-bar_cloud.py,LB_LASTCOL,True,False,True,True,True,,,,,,False,False,PINNED,SILENT,SILENT,PINNED,PINNED,False,False,,True,True,B136/N=20,True,True,B136/N=20,False,False,,True,True,B136/N=20,"KEEP 4b (KILL at 25 bps, CAGR)"
LEADERBOARD.md,1452,2026-09-04_which-4b-bar-binds_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,PINNED,SILENT,SILENT,PINNED,PINNED,False,False,,True,True,B136/N=20,True,True,B136/N=20,False,False,,True,True,B136/N=20,4b PASS full+OOS at 5/10/25 bps
LEADERBOARD.md,1453,2026-09-04_which-4b-bar-binds_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,PINNED,SILENT,SILENT,PINNED,PINNED,False,False,,True,True,B136/N=20,True,True,B136/N=20,False,False,,True,True,B136/N=20,4b PASS full+OOS at 5/10/25 bps; 4a PASS
LEADERBOARD.md,1455,2026-09-04_which-4b-bar-binds_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,PINNED,SILENT,SILENT,PINNED,PINNED,False,False,,True,True,B136/N=20,True,True,B136/N=20,False,False,,True,True,B136/N=20,4b PASS both universes at 25 bps (6/80 arms)
LEADERBOARD.md,1500,2026-09-04_drawdown-insurance-price-list_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,PINNED,SILENT,SILENT,PINNED,PINNED,False,False,,True,True,B136/N=20,True,True,B136/N=20,False,False,,True,True,B136/N=20,"4b KEEP-candidate: passes at 10 AND 25 bps on BOTH universes, 1.36x turnover"
LEADERBOARD.md,1501,2026-09-04_drawdown-insurance-price-list_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,PINNED,SILENT,SILENT,PINNED,PINNED,False,False,,True,True,B136/N=20,True,True,B136/N=20,False,False,,True,True,B136/N=20,"4b PASS: independent replication of idea 57, holds at 25 bps"
LEADERBOARD.md,1502,2026-09-04_drawdown-insurance-price-list_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,PINNED,SILENT,SILENT,PINNED,PINNED,False,False,,True,True,B136/N=20,True,True,B136/N=20,False,False,,True,True,B136/N=20,"4b PASS: cross-universe, 10 and 25 bps"
LEADERBOARD.md,1519,2026-09-04_ensemble-plus-momentum_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,cross-universe 4b window 5-10 bps (f=0.25) vs 5 bps (f=0)
LEADERBOARD.md,1541,2026-09-04_sharpe-bound-book-change_cloud.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,"dies at 25 bps, not the rule-8 pick)"
LEADERBOARD.md,1613,2026-09-05_sleeve-with-a-real-diversifier_cloud.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,cross-universe 4b window 5 bps only (CAGR floor)
LEADERBOARD.md,1624,2026-09-05_sleeve-with-a-real-diversifier_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,"cross-universe 4b survives 10 bps and dies at 15, for BOTH sleeves — the matched convention buys +5 bps over natural but does not fix the cost window"
LEADERBOARD.md,1625,2026-09-05_sleeve-with-a-real-diversifier_B.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,"100b cross-universe 4b arms at 10 bps, all 120 points"
LEADERBOARD.md,1632,2026-09-05_which-asset-carries-S4_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,cross-universe 4b to 15 bps
LEADERBOARD.md,1640,2026-09-05_which-asset-carries-S4_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,"102 cost ladder 5/10/15/20/25 bps at f=0.50, cross-universe 4b"
LEADERBOARD.md,1640,2026-09-05_which-asset-carries-S4_C.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,"g=1.00: S4 and noTLT and noDBC hold to 15 bps, noGLD dies at 15, noUUP and TLTonly never pass"
LEADERBOARD.md,1652,2026-09-05_fixed-gross-S4-blend_cloud.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,SILENT,OPEN,False,False,,False,False,,False,False,,False,False,,False,False,,"101 cost ladder 5/10/15/20/25 bps, cross-universe 4b at f=0.50"
LEADERBOARD.md,1652,2026-09-05_fixed-gross-S4-blend_cloud.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,SILENT,OPEN,False,False,,False,False,,False,False,,False,False,,False,False,,"BOTH arms hold to 15 bps, die at 20"
LEADERBOARD.md,1653,2026-09-05_fixed-gross-S4-blend_cloud.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,SILENT,OPEN,False,False,,False,False,,False,False,,False,False,,False,False,,"101 4a cost ladder, cross-universe"
LEADERBOARD.md,1653,2026-09-05_fixed-gross-S4-blend_cloud.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,SILENT,OPEN,False,False,,False,False,,False,False,,False,False,,False,False,,S3 passes 4a on BOTH universes at all 5 rungs incl. 25 bps
LEADERBOARD.md,1698,2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.py,LB_LASTCOL,True,False,False,True,False,,,,,,False,False,OPEN,SILENT,SILENT,PINNED,PINNED,False,False,,False,False,,False,False,,False,False,,False,False,,**10/14 survive** deleting their own best year (10 bps)
